2021.03.01. 오후 5:52,economy,이데일리,中시노팜 우한연구소가 만든 백신 나왔다…연간 1억도스 생산,中시노팜 우한생물제품연구소 개발 코로나19 백신 정식 출시…中 3번째 승인 예방효과 72.5%·중증 예방효과는 99% 중국의 코로나19 불활성화 백신. 사진 신정은 기자 베이징 이데일리 신정은 특파원 중국 시노팜 중국의약집단 의 우한 생물제품연구소 유한공사가 개발한 코로나19 백신이 정식 출시됐다. 1일 중국 후베이일보에 따르면 시노팜 우한 연구소에서 만든 첫번째 코로나19 불활성화 백신이 전날 첫 출고를 마쳤다. 중국에서 조건부 사용 승인을 받는 3번째 코로나19 백신이다. 중국이 개발한 불활성화 백신은 바이러스를 이용해 면역 반응을 일으키게 하는 방식으로 사백신이라고도 부른다.. 시노팜 우한 연구소는 코로나19 백신 생산 공장을 준공했으며 국가 기관의 인증을 거쳐 대규모 생산에 돌입했다. 연간 생산량은 1억도스에 달한다. 이 매체는 시노팜 우한 연구소가 개발한 백신이 아랍에미리트 UAE 등 여러국가에서 시행된 임상시험 3상을 거쳤으며 효능이 세계보건기구 WHO 기준에 부합했다고 전했다. 시노팜 우한 연구소는 코로나19 백신의 2회 접종 이후 예방효과가 72.51%에 달하고 중증 예방 효과는 99.06%이라고 지난 24일 밝힌 바 있다. 이는 WHO가 백신 효과 평가로 제시하는 기준인 예방효과 50% 이상을 충족하는 결과다 한편 중국에서는 중국 제약업체 캔시노바이오로직스가 중국군사연구원과 함께 개발한 코로나19 백신도 조건부 출시 신청을 했다.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004864498
2021.03.01. 오후 5:51,economy,매일경제,GS칼텍스 매경오픈 40주년 기념…한정판 티셔츠 나온다,최상급 골프의류 브랜드인 세인트 앤드류스와 손잡고 4월중 반팔 골프셔츠 출시 쇼핑몰 무신사 통해 판매 GS칼텍스 매경오픈 로고 올해 40주년을 맞은 GS칼텍스 매경오픈을 기념해 매일경제와 골프의류 패션기업 크리스에프앤씨가 협업한 세인트 앤드류스 St.ANDREWS 한정판 티셔츠가 출시된다. 세인트 앤드류스는 크리스에프앤씨가 골프의 성지 聖地 로 불리는 스코틀랜드 세인트앤드루스를 모티브로 클래식을 현대적으로 재해석한 하이엔드 브랜드다. 한정판 티셔츠는 이르면 다음달 중순 국내 최대 온라인 패션 플랫폼 무신사와 크리스에프앤씨 온라인 쇼핑몰인 크리스몰을 통해 판매될 예정이다. 한국의 마스터스 GS칼텍스 매경오픈은 국내 정상급 골퍼들과 아시안 투어 상위권 선수들이 모여 우승을 다투는 최고 권위의 골프대회다. 역대 우승자 중 다승 2승 을 올린 선수가 박남신 최상호 김경태 박상현 이태희 등 단 5명뿐일 정도로 매 대회 치열한 경쟁이 펼쳐진다. 올해 대회는 5월 6 9일 나흘간 성남 남서울CC에서 개최된다. 매일경제는 올해 대회 40돌을 기념하는 의미로 세인트 앤드류스 한정판 티셔츠를 제작한다. 세인트 앤드류스는 풍요롭고 명예로운 삶을 지향하는 3040세대 영 리치 고객이 주 타깃으로 한국은 물론 일본에서도 높은 인기를 끌고 있다. 이번 협업은 스코틀랜드 최고 골프장인 세인트앤드루스와 MZ 밀레니얼 Z 세대를 연결하는 브랜드 정체성이 40년의 헤리티지를 이어온 GS칼텍스 매경오픈과 공유하는 가치가 있다는 판단에 따라 추진됐다. 한정판 티셔츠는 반팔 형태의 남성용 피케셔츠로 검은색과 흰색 2종으로 구성됐다. 전면 가슴 오른쪽에는 GS칼텍스 매경오픈 로고가 뒤쪽 목 부분에는 40주년 기념 문구가 담긴다. 가슴 왼쪽과 소매 부분엔 세인트 앤드류스 로고와 심벌이 배치돼 스타일리시한 멋을 살려냈다. 신구 新舊 조화를 살린 캐주얼한 디자인으로 필드뿐만 아니라 일상생활에서도 부담 없이 입을 수 있는 것이 특징이다. 세인트 앤드류스 제품이 크리스에프앤씨 자사 쇼핑몰이 아닌 외부 쇼핑몰을 통해 판매되는 것은 이번이 처음이다. 소비자가는 골프 마니아들과 함께 GS칼텍스 매경오픈 40주년을 기념하는 의미에서 특가로 책정될 예정이다. 세인트 앤드류스 티셔츠 라인 가격은 최소 30만원을 넘어선다. 한정판 티셔츠 판매가와 일정 등 상세 내용은 논의를 거쳐 조만간 공개될 예정이다.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004756304
2021.03.01. 오후 5:51,economy,부산일보,부산 호텔가도 다양한 봄맞이 프로모션,부산지역 호텔가에도 봄을 맞아 다양한 프로모션을 진행하고 있다. 아난티 힐튼 봄 별미와 대왕 갈비 행사 파라다이스 3 4월 치휴 패키지 내놔 조선호텔앤리조트 월간 커피구독 서비스 아난티 힐튼 부산의 다모임 da MOIM 레스토랑은 3월 한 달 동안 신선한 봄 나물과 제철 해산물로 만든 요리를 선보이는 ‘봄의 별미와 대왕 갈비 프로모션 사진 ’을 진행한다. 대왕 갈비에다 고소한 ‘곤드레밥’과 두릅 냉이 달래 등 다양한 봄 나물로 만들어진 ‘봄나물 비빔밥’ 신선한 해산물로 만든 ‘미나리 낙지볶음’ 시원한 맛이 일품인 ‘낙지 연포탕’ 등이 함께 제공된다. 또 ‘두릅전’과 ‘화전’도 즉석에서 선보여 봄의 향긋함을 더한다. 고급 샴페인으로 알려진 ‘루이로드레’의 모든 제품을 선보이는 ‘스페셜 샴페인 프로모션’도 진행한다. 파라다이스호텔 부산은 3 4월 봄 기운이 완연한 바다에서 휴식이 가능하도록 ‘파라다이스 치휴’ 패키지를 선보인다. 이 패키지는 해운대 오션뷰 발코니를 갖춘 디럭스 오션테라스 룸 1박 야외 오션스파 ‘씨메르’와 ‘오션스파 풀’ 무제한 이용 혜택을 담았다. 또 최고급 스위트룸에서 VIP급 힐링을 만끽할 수 있는 올인클루시브 ‘시그니처 고메 ＆ 스파’ 패키지도 함께 출시한다. 이 패키지는 스위트룸 1박 VIP 컨시어지 서비스 순다리 바디 트리트먼트 서비스 등으로 구성됐다. ‘닉스 스테이크 앤 와인’ ‘남풍’ ‘사까에’ 등 호텔 대표 레스토랑에서 현금처럼 사용할 수 있는 ‘디너 크레딧’도 증정한다. 조선호텔앤리조트는 봄을 맞아 ‘월간 커피 구독 서비스’를 출시했다. 고객들은 웨스틴 조선 부산과 그랜드 조선 부산 중 한 곳에서 한 달 동안 20잔의 커피를 테이크 아웃할 수 있다. 호텔 관계자는 “호텔 커피를 40% 이상 할인된 가격으로 이용할 수 있다”라며 “향긋한 커피와 함께 봄이 찾아온 해운대와 동백섬에서 산책을 즐겨보실 수 있을 것”이라고 말했다.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=082&aid=0001071283
2021.03.01. 오후 5:51,economy,부산일보,이 제품이 궁금하다 조 말론 ‘스칼렛 포피 코롱 인텐스’,꽃 정원을 거니는 듯 싱그러운 향기 가득 유난히도 추웠던 겨울이 어느덧 막바지에 접어 들었다. 계절에 따라 패션 아이템에 변화를 주는 것처럼 향수에도 ‘시간 장소 상황 TPO ’이 존재한다. 특히 향수는 온도와 습도에 따라 지속력이 크게 달라지기 때문에 계절에 맞는 향을 사용해야 은은한 잔향을 더욱 오래 즐길 수 있다. 봄에는 묵직한 느낌의 우디 계열 보다는 싱그러운 시트러스 계열이나 달콤한 플로럴 계열의 향수를 추천한다. 코로나19 재확산과 사회적 거리두기 조치가 반복되면서 답답했던 기분을 전환하고 싶다면 꽃들이 만개한 정원을 거니는 듯한 싱그러운 향수로 기분 전환을 해보는 건 어떨까 잘 고른 향수 하나면 일상에 활력을 불어넣어줄 것이다. 런던에서 온 부티크 향수 앤 라이프 스타일 브랜드 조 말론 런던이 선보인 ‘스칼렛 포피 코롱 인텐스’ 사진 는 코롱 인텐스 컬렉션의 새로운 에디션이다. 코롱 인텐스는 전 세계를 여행하며 찾아낸 희귀하고 고귀한 원료들을 활용해 예상치 못한 향의 조화를 느낄 수 있는 컬렉션이다. 고대에서부터 현대까지 세계 곳곳의 다양한 문화에서 영감을 받아 더욱 풍부하고 매혹적이면서도 깊이 있는 향들로 구성됐다. 이 제품은 아시아 초원에 피어 있는 화려하고 이국적 꽃양귀비에서 영감을 받았다. 부드러운 아이리스 꽃과 보리 통카 빈 노트가 달콤한 퇴폐미를 강조하고 과즙이 가득한 무화과 어코드가 향을 한층 더 풍부하게 완성해주는 것이 특징이다. 매혹적이면서도 세련된 플로랄 계열의 향으로 시간이 지날수록 섬세하고 깊이 있게 마무리된다. 향수 보틀은 이번 에디션의 메인 테마인 꽃양귀비를 닮은 깊은 레드 컬러로 디자인돼 소장 가치를 높였다. 김효선 조 말론 런던 커뮤니케이션팀 차장은 “마스크 착용이 의무화되면서 메이크업을 하지 않는 대신 자신만의 개성을 표현할 수 있는 아이템으로 향수를 구매하는 사람들이 증가하고 있다”라며 “스칼렛 포피는 고급스러운 관능미를 극대화한 코롱 인텐스 컬렉션의 새로운 에디션으로 웅장하고 매혹적인 향이 특징”이라고 전했다.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=082&aid=0001071282
2021.03.01. 오후 5:51,economy,매일경제,아이돌 7년이면 끝…이젠 장수돌이 대세,2008년 데뷔 샤이니 앨범 발표 15년 차 가수 선미도 컴백 글로벌 팬덤 저변 확대 덕분 정규 7집 돈 콜미 로 돌아온 14년 차 아이돌 샤이니 . 사진 제공 SM 과거 아이돌 그룹은 7년의 벽을 넘지 못했다. 수익 문제로 재계약 실패가 잦은 데다 팬덤 역시 신인 그룹으로 이동하는 경우가 많았기 때문이다. 10년을 채우지 못한 채 해체의 길을 걸은 K팝 아티스트가 부지기수였다. 최근 7년 주기설 이 깨지고 있다. 데뷔 10년 차에도 꾸준히 활동하며 인기를 자랑하는 장수돌 장수 아이돌 이 많아 지면서다. 샤이니 2PM 하이라이트 빅뱅이 대표적이다. K팝의 글로벌 인기로 팬덤 규모가 대폭 확장되면서 생긴 현상인 것으로 분석된다. 정병욱 대중음악 평론가는 북미·유럽·아시아 전역에서 K팝 붐이 일면서 활동 시간이 더욱 길어졌다 고 했다. 샤이니는 지난달 22일 정규 7집 앨범 돈 콜미 로 돌아왔다. 2008년 데뷔해 올해로 14년 차를 맞은 현재까지 여전한 감각을 자랑했다. 이날 리더 온유는 공백기도 있었고 오랜만에 활동을 준비하려고 생각하니 어떤 모습을 보여드릴까 많이 고민했다. 열심히 했으니 많은 기대를 해달라 고 소감을 밝혔다. 2018년 9월 정규 6집 발매 이후 2년5개월 만에 돌아온 앨범인데도 불구하고 전 세계 45개 지역에서 아이튠스 톱 앨범 차트 1위에 올랐다. 샤이니에 열광하는 해외 팬덤이 여전히 탄탄하다는 방증이다. 같은 SM 소속 아티스트인 동방신기 2003년 데뷔 와 슈퍼주니어 2005년 데뷔 도 각각 일본과 중남미에서 국빈 대접을 받는다. 넓어진 활동 저변도 장수돌 탄생 배경 중 하나다. 음악을 넘어 연기·예능·뮤지컬 등으로 진출하면서 팬덤이 유지되기 때문이다. 2008년 데뷔해 짐승돌 로 통하는 2PM 역시 음악활동과 더불어 다양한 영역에서 활약하는 보이그룹이다. 멤버 준호는 드라마 김과장 자백 에서 완벽한 연기를 펼치며 대표적인 연기자로 발돋움했다. 멤버 택연 또한 인기 드라마 빈센조 에서 주연을 맡았을 정도로 좋은 평을 받는다. 멤버 닉쿤은 중국과 할리우드에서 영화배우로 활약하고 우영과·찬성 역시 예능에서 활발히 활동하고 있다. 멤버 준케이는 뮤지컬 배우로도 잘 알려져 있다. 올해 멤버 전원이 군 문제를 해결해 완전체 음악활동이 기대된다. 2PM은 최근 멤버들과 다 함께 좋은 콘텐츠로 찾아뵙겠다. 2PM으로 꽉 채운 2021년을 기대해 달라 고 완전체 컴백을 예고했다. 완전체는 아니지만 싱글활동으로 좋은 모습을 보이는 장수돌도 많다. 원더걸스 출신 선미는 디지털 싱글 앨범 꼬리 TAIL 를 발매했다. 2007년 원더걸스로 데뷔한 선미는 음악·예능 등 다방면에서 활약하면서 탄탄한 팬덤을 구축한 스타다. 정 평론가는 소통 영역이 넓어지면서 장기간 활동하는 장수돌 도 더 많아지는 추세 라고 했다.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004756298
2021.03.01. 오후 5:51,economy,부산일보,봄옷 갈아입은 유통가 “3·4월엔 웃자”,부산 유통가에도 봄 관련 행사가 한창이다. 신세계 센텀시티 ‘어뉴골프’ 매장에서 고객들이 제품을 살펴보고 있다. 신세계 센텀시티 제공 부산 유통가에도 봄이 왔다. 코로나19 사태의 장기화로 봄을 맞이하는 설렘은 예전만 못하지만 봄의 유혹에 야외로 훌쩍 달려가고 싶은 마음은 어쩔 수 없다. 봄만 기다려온 골프 애호가의 마음은 벌써 그린 위에 가 있다. 싱그러운 잔디 위에서 봄 정취를 느끼며 공을 치는 기분은 무엇과도 바꿀 수 없을 것이다. 특히 코로나19 여파에도 골프는 비대면 안전 레저 활동으로 인기를 얻으면서 골프용품에 대한 수요도 늘고 있다. 올 봄 유통가는 젊은 골프 애호가를 잡기 위해 대대적으로 나섰다. 이외에도 전시회 신선식품 등 봄 관련 마케팅이 진행되고 있다. 골프 큰손으로 부상한 2040 잡기 백화점 등 ‘차별화된 마케팅’ 후끈 신세계 1000원짜리 봄학기 강좌 이마트 4월 14일까지 원예 대전 메가마트는 내일부터 미트 대축제 부산 유통가에도 봄 관련 행사가 한창이다. 롯데백화점 부산본점에 입점할 예정인 골프 브랜드 ‘지포어’. 롯데쇼핑 홍보팀 제공 골프계 2030 ‘골린이’ 사로잡아라 골린이는 ‘골프’와 ‘어린이’를 합친 신조어로 젊은 골프 애호가를 의미한다. 최근 골프 인구가 젊어지면서 골린이는 최근 골프 시장을 주도하는 큰손으로 부상했다. 실제 롯데백화점에 따르면 2040세대 골프용품 구매 비중은 2018년 43.9% 2019년 44.2% 2000년 45.2%로 꾸준한 증가세를 보이고 있다. 따라서 백화점과 대형마트는 골린이 고객을 사로잡기 위해 차별화된 마케팅을 펼치고 있다. 롯데백화점은 개인 취향을 중요시하는 골린이 고객을 위해 하이엔드 골프 브랜드를 대거 유치했다. ‘어메이징크리’ ‘지포어’ ‘페어라이어’ ‘세인트앤드류스’ ‘어뉴골프’ 등 골프 브랜드가 이달부터 롯데백화점에 속속 입점할 예정이다. 어메이징크리는 해골 캐릭터로 마니아를 가진 브랜드로 독창적 디자인과 콘셉트가 큰 특징이다. 지포어는 마니아들 사이에서 ‘골프계의 명품’으로 주목받고 있는 브랜드이다. ‘페어라이어’는 세련된 핏과 고급스러운 소재로 클래식하고 우아한 분위기를 표현하고 있다. 세인트앤드류스는 클래식하고 우아한 콘셉트로 그 인기를 검증 받았다. 어뉴골프는 세련된 컬러와 디테일로 마니아들에게 주목 받고 있다. 신세계 센텀시티는 오는 5일부터 10일까지 ‘골프 브랜드 대전’을 연다. 보그너 캘러웨이 빈폴골프 와이드앵글 등 10여 개 브랜드가 참여하며 골프웨어 및 골프용품 이월 상품을 30 40% 할인된 가격으로 판매한다. 이마트와 SSG는 오는 10일까지 연중 최대 규모로 ‘봄 맞이 골프대전’을 연다. 지난해 행사보다 판매 물량을 20% 늘렸다. 일정 금액 이상 구매하는 고객에게는 신세계 상품권을 증정한다. 신세계 센텀시티의 ‘봄의 산책전’. 신세계 센텀시티 제공 답답함 떨쳐내자… 스포츠 강좌 전시회 활짝 겨울 추위에다 코로나19 사태 여파로 잔뜩 움츠렸던 마음을 펼 수 있는 행사도 열린다. 신세계 센텀시티 내 ‘신세계 아카데미’에서는 1회용 스포츠 강좌를 내놨다. ‘크로스핏 코어’ ‘탱고 피트니스’ ‘타바타 홈트’ 등 스포츠 프로그램을 단돈 1000원에 이용 가능하다. ‘신세계 갤러리’에서는 신춘 기획으로 다음 달 11일까지 ‘봄의 산책전 展 ’을 연다. 김지수 송수민 이재욱 이지연 조재 현유정 등 작가 6명이 각기 다른 모습으로 주변의 봄 풍경을 표현했다. 회화 21점 영상 1점 애니메이션 1점이 전시된다. ‘새봄맞이 제안 키친 ＆ 다이닝 페어’도 오는 22일부터 31일까지 진행한다. 인기 주방과 식기 브랜드 25개가 참여하며 최대 60%까지 할인 판매한다. 이마트는 다음 달 14일까지 ‘원예 대전’을 개최한다. 원예 대전에서는 고무나무 아레카야자 등 실내 공기를 정화할 수 있는 식물을 집중 판매하고 있다. 코로나19로 ‘집콕’ 생활이 길어지면서 실내 공기를 정화시킬 수 있는 식물이 인기를 끌고 있다. 또 메가마트는 오는 3일부터 9일까지 ‘미트 Meat 대축제’를 열고 인기 구이류인 1등급 한우 등심을 40% 할인 판매한다. 3일 ‘삼겹살 데이’를 맞아 국내산 냉장 삼겹살과 목살을 30% 할인된 가격에 선보인다. 현재 제철을 맞은 포항 가자미와 참가자미를 비롯해 멍게 주꾸미 등 봄 인기 수산물과 초벌 부추 청도 미나리 고성 취나물 서산 달래와 냉이 등 봄을 대표하는 나물과 채소도 최대 30% 할인 판매한다.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=082&aid=0001071280
2021.03.01. 오후 5:51,economy,KBS,정의선·최태원 수소 생태계 구축에 협력,정의선 현대차그룹 회장과 최태원 SK그룹 회장이 수소 생태계 구축에 협력할 것으로 알려졌습니다. 정의선 회장과 최태원 회장은 내일 2일 오후 SK인천석유화학에서 정세균 국무총리 주재로 열리는 제3차 수소경제위원회에 참석해 수소 경제 가속화 방안 등을 논의할 것으로 알려졌습니다. 수소경제위원회 회의에 앞서 현대차와 SK는 인천시 등과 함께 수소 사업 기반 구축을 위한 MOU를 맺을 예정입니다. 이번 협약에 따라 향후 SK에서 생산한 수소를 현대차가 활용하고 현대차는 SK 측에 수소 차량을 제공하는 방식으로 양사가 협력할 것으로 예상됩니다.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=056&aid=0010998268
2021.03.01. 오후 5:51,economy,파이낸셜뉴스,美 주택건설·핀테크株 주목해야,이원주 키움증권 글로벌리서치팀 연구원 채권은 매력 떨어져 매도세 최근 경기 회복세로 미국의 물가가 올라갈 가능성이 높다. 이에 주택 건설 업체들과 금 채광 업체 결제 관련 핀테크 업체 등이 주목을 받을 것이다. 이원주 키움증권 글로벌리서치팀 연구원 사진 은 1일 미국 시장의 인플레이션 우려에 대해 더 이상 채권의 매력이 없어지면서 매도세가 이어지고 있는 것이다. 채권에서 나온 금융 자산이 어디로 움직이는지를 주의 깊게 지켜 봐야 한다 면서 이같이 말했다. 그는 서프프라임 모기지 사태 이후 공급과잉이던 주택 건설 산업이 재편되면서 공급은 낮아진 반면 인구 증가 및 코로나 19 여파로 주택 수요는 늘고 있어 주택 재고가 30년래 최저치이다. 주택 건설 업체들을 주목하고 있다 면서 미국 1등 주택 업체인 D.R.호튼을 최근 주의 깊게 보고 있다 고 말했다. 이 연구원은 달러에 대한 의구심이 올라갈 때 금을 보유하면 리스크를 헤지할 수 있다 면서 세계 1등 금광 업체인 뉴몬트 마이닝도 벨류에이션이 아직 저렴하고 배당 수익도 4%에 달해 추천할 종목 중 하나 라고 설명했다. 핀테크에 대해서는 코로나19가 완화되면 가장 큰 수혜를 입을 수 있는 업종 중 하나라고 설명했다. 그는 백신 접종이 늘고 코로나19가 완화되면 사람들이 여행을 시작하게 될 것이고 결제 수수료를 받는 월드페이의 실적도 급속히 좋아질 것 이라면서 특히 세계적인 금융 IT전문기업 피델리티 내셔널 인포메이션 서비스 fis 은 2019년 전자결제 시스템 업체 월드페이를 인수하면서 최근 경기 반등 수혜주로 손꼽히고 있다 고 덧붙였다. 최근 미국 시장에서 빅테크 관련 주식들이 고평가 논란에 주춤하면서 조정 받고 있다. 하지만 이 연구원은 빅테크주에 대해 경기 회복으로 빅테크 업체들의 실적이 개선되고 있는 것을 감안하면 장기적인 상승 추세는 꺾이지 않을 것이라는 분석이다. 그는 빅테크 업체들이 최근 성장하고 있는 시장인 클라우드 이커머스 플랫폼 비즈니스 사업을 하고 있어 실적 성장 속도가 매우 빠르다 면서 하지만 지금 시점에서는 펀더멘탈 대비 저평가된 주식을 사는 것이 좋을 것 이라고 밝혔다.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004592563
2021.03.01. 오후 5:51,economy,파이낸셜뉴스,대형주 테슬라·애플묻고 팔란티어·유니티더블로 가 PICK 서학개미 뭘 샀나,이미 다 알려진 종목 아닌 은둔의 성장주 찾아나서 빅데이터 분석 팔란티어 CIA·FBI·NSA 등이 주고객 게임 엔진제작사 유니티 메타버스 수혜주로 급부상 지난달 서학개미들의 해외 주식 거래액이 사상 최대를 기록한 가운데 선호 종목에도 변화가 있는 것으로 나타났다. 팔란티어 테크놀로지스 팔란티어 유니티소프트웨어 유니티 오픈도어 테크놀로지스 오픈도어 가 서학개미들이 많이 사들인 종목으로 떠오른 것이다. 국내 투자자들에게는 다소 생소한 이름이지만 서학개미들을 열광시킨 아크인베스트의 장바구니에 담겼다는 소식이 전해지자 주도주로 떠올랐다. 1일 한국예탁결제원에 따르면 지난달 국내 투자자의 해외 주식 거래액 매수·매도 결제액 총합 은 관련 통계 집계가 시작된 2011년 이후 월간 기준 역대 최대인 497억2950만달러로 집계됐다. 전월 대비 35% 증가한 수준이다. 개미들의 해외 주식 투자는 양적은 물론 질적으로도 성장했다. 최근 서학개미의 행보를 보면 테슬라 애플 등 이미 알려진 대형주보다 진흙 속 진주 즉 저평가 성장주 찾기에 나서는 모습이다. 지난 주 2월 22 26일 국내투자자들이 가장 많이 순매수한 종목은 팔란티어로 나타났다. 순매수 규모는 2억2402만달러로 2위인 테슬라 1억9944만달러 를 웃돌았다. 2월 둘째 주 순매수 1위를 차지했던 유니티가 순매수액 6313만달러로 4위 오픈도어는 3779만달러로 6위를 차지했다. 이들 종목의 공통점은 글로벌 자산운용사 아크인베스트의 선택을 받았다는 점이다. 국내에선 일명 돈 나무 로 불리는 캐시 우드 최고경영자 CEO 가 이끄는 아크인베스트는 테슬라를 발굴해 큰 수익을 거둔 일화로 유명하다. 이에 아크인베스트의 펀드에 편입되는 종목이 투자자들의 관심을 끌고 있다. 아크인베스트의 성장주 상장지수펀드 ETF 인 아크이노베이션ETF ARKK 역시 국내투자자들이 7번째로 많이 산 미국주식 3725만달러 에 이름을 올렸다. 현재 아크인베스트는 ETF를 통해 유니티 5억9112만달러 팔란티어 3억63만달러 오픈도어 3억1065만달러 등의 지분가치를 보유하고 있다. 이들 3개 기업은 모두 지난해 상장한 새내기주들이다. 팔란티어는 상장 전까지 은둔의 기업 으로 통했다. 지난 2003년 설립된 팔란티어는 정보기관을 상대로 하는 빅데이터 분석 기업이다. 고객사인 미국 중앙정보국 CIA 산하 벤처캐피탈 인큐텔로부터 투자를 받아 성장했고 이후 연방수사국 FBI 국가안보국 NSA 등과 계약을 맺기도 했다. 세계에서 가장 유명한 테러리스트였던 오사마 빈 라덴의 제거작전에 팔린티어의 범죄예측분석 소프트웨어 고담 이 활용됐다는 소식으로 큰 명성을 얻게 됐다. 매출액은 2018년 5억9541만달러 2019년 7억4255만달러 2020년 10억9267만달러로 가파른 증가세를 보이고 있다. 비슷한 시기에 상장한 유니티는 지난 2004년 설립된 게임 엔진제작사다. 최근 화두가 되는 3차원 가상세계 메타버스 수혜주로 주목받고 있다. 유니티의 솔루션은 게임 산업에 국한되지 않고 모바일 태블릿 PC 콘솔 증강·가상현실 AR·VR 등 기기에 활용되는 콘텐트 제작에 두루 활용할 수 있어서다. 오픈도어는 아이바이어 iBuyer 전략을 취하는 온라인 부동산 중개 플랫폼이다. 사업 내용은 간단하다. 낡고 오래된 집을 사들여 리모델링해서 차익을 거두는 방식이다. 모든 절차는 온라인에서 진행돼 편리하고 신속하게 이뤄진다는 장점이 있다. 아직 적자를 면치 못하고 있지만 2023년 흑자전환을 목표로 내걸어 투자자들의 관심을 끌고 있다. 안석훈 키움증권 글로벌리서치팀 팀장은 요즘 서학개미의 투자트렌드를 보면 특정 ETF에 팬덤이 생기는 등 정보에 민감한 모습 이라며 유튜브나 단체방 등에서 종목 정보를 공유하면서 기존에는 알려지지 않은 기업도 다뤄지고 있다 고 진단했다.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004592562
2021.03.01. 오후 5:51,economy,파이낸셜뉴스,인플레 공포 국채금리 상승 속도가 변수,3월 뉴욕증시 향방은 3월 미국 증시 사자처럼 사납게 왔다가 양처럼 순하게 지나갈까 급등락이 반복됐던 2월이 지나가면서 3월 증시 향방에 관심이 모아지고 있다. 1일 금융투자업계에 따르면 지난 2월 미국 증시는 롤러코스터 장세가 펼쳐졌다. 2월 한달간 10년만기 미 국채금리가 1.415% 뛰면서 2016년 이후 최대 상승폭을 기록하자 인플레이션 공포가 빠르게 확산된 것이다. 예상보다 빠른 금리 상승세에 팬데믹 이후 지난 1년간 끝모르고 질주했던 미 강세장에 브레이크가 걸렸다. 2월 마지막주에는 3거래일간 다우지수가 1000포인트 넘게 빠지는 폭락장이 연출됐다. 다만 미 주요지수는 모두 상승세를 지켰다. 2월 다우지수는 3.2% S P500지수는 2.6% 기술주 위주의 나스닥지수는 0.9% 각각 올랐다. 일반적으로 3월은 변동성이 큰 달로 꼽힌다. 증시분석업체 스톡트레이더스알마낙의 제프 허쉬는 3월 뉴욕증시는 초중순까지 심한 변동성을 보이다가 더 높이 반등하는 경향이 있다 며 증시하락이 추가매도의 구실로 이용될 수 있지만 시장이 힘을 얻어 다시 최근 고점에 도전하게 될 것 이라고 예상했다. 단 국채금리 상승 속도와 시장에 미치는 여파가 변수다. 예상보다 국채금리 상승 속도가 빨라질 경우 조정은 더 깊고 길어질 수 있다.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004592561
